,_id,targetId,__v,bid,campaignId,expression,expressionType,profileId,resolvedExpression,state
250,63881aa7df3731ec1feb6f79,258763187177800,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B0027VGB4Y'}]",manual,3932195223562143,asinSameAs,enabled
251,63881aa7df3731ec1feb6fa9,278492561811260,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07JNQKW8G'}]",manual,3932195223562143,asinSameAs,enabled
252,63881aa7df3731ec1feb6ff4,239604185986984,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07H9KBMPP'}]",manual,3932195223562143,asinSameAs,enabled
253,63881aa7df3731ec1feb7027,148684964818014,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07BK4PXF7'}]",manual,3932195223562143,asinSameAs,enabled
254,63881aa8df3731ec1feb7058,250611933501045,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07CVLCRZ6'}]",manual,3932195223562143,asinSameAs,enabled
255,63881aa8df3731ec1feb7086,113836515919819,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07ST8TRLJ'}]",manual,3932195223562143,asinSameAs,enabled
256,63881aa8df3731ec1feb70e4,69826991402750,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07TT6X9F9'}]",manual,3932195223562143,asinSameAs,enabled
257,63881aa8df3731ec1feb712b,97761797837903,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B01M258QPF'}]",manual,3932195223562143,asinSameAs,enabled
258,63881aa8df3731ec1feb715a,160043373665331,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07NVVN6Q5'}]",manual,3932195223562143,asinSameAs,enabled
259,63881aa8df3731ec1feb719e,8221112657049,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07YL4TZDZ'}]",manual,3932195223562143,asinSameAs,enabled
260,63881aa9df3731ec1feb71d3,96499287207551,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B00SNDCCV6'}]",manual,3932195223562143,asinSameAs,enabled
261,63881aa9df3731ec1feb7217,245526607274013,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B00ZMZPGMK'}]",manual,3932195223562143,asinSameAs,enabled
262,63881aa9df3731ec1feb724a,9739941098433,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B00IJJXS4O'}]",manual,3932195223562143,asinSameAs,enabled
263,63881aa9df3731ec1feb7284,132644163750189,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07QYT7R91'}]",manual,3932195223562143,asinSameAs,enabled
264,63881aa9df3731ec1feb72be,146459947443788,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B00SAXK3J2'}]",manual,3932195223562143,asinSameAs,enabled
265,63881aa9df3731ec1feb72f9,268435310135406,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B077BPYK5S'}]",manual,3932195223562143,asinSameAs,enabled
266,63881aa9df3731ec1feb7331,147073279848030,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B085G4ML6F'}]",manual,3932195223562143,asinSameAs,enabled
267,63881aaadf3731ec1feb7353,218127474219529,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07H9KXFWC'}]",manual,3932195223562143,asinSameAs,enabled
268,63881aaadf3731ec1feb7383,7406114016341,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07CVN9WPS'}]",manual,3932195223562143,asinSameAs,enabled
269,63881aaadf3731ec1feb73d1,218006807899365,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07GRPS8VC'}]",manual,3932195223562143,asinSameAs,enabled
270,63881aaadf3731ec1feb73fe,186325741943093,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B0798M3LGC'}]",manual,3932195223562143,asinSameAs,enabled
271,63881aaadf3731ec1feb7424,249164662105573,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08GZ2H2FX'}]",manual,3932195223562143,asinSameAs,enabled
272,63881aaadf3731ec1feb74bd,210120170707596,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B06XKXFJSF'}]",manual,3932195223562143,asinSameAs,enabled
273,63881aabdf3731ec1feb74e2,62346540963934,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B074SY3GDR'}]",manual,3932195223562143,asinSameAs,enabled
274,63881aabdf3731ec1feb7515,214351225183260,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07CQQ8CN6'}]",manual,3932195223562143,asinSameAs,enabled
275,63881aabdf3731ec1feb754d,54467348471147,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B01K73FNE2'}]",manual,3932195223562143,asinSameAs,enabled
276,63881aabdf3731ec1feb758b,220525147941981,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07LD57697'}]",manual,3932195223562143,asinSameAs,enabled
277,63881aabdf3731ec1feb75c1,44825347608380,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B075MD23CW'}]",manual,3932195223562143,asinSameAs,enabled
278,63881aabdf3731ec1feb7649,3303663690275,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B081T459P4'}]",manual,3932195223562143,asinSameAs,enabled
279,63881aacdf3731ec1feb7686,275838766788542,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B083SK7YQ5'}]",manual,3932195223562143,asinSameAs,enabled
280,63881aacdf3731ec1feb76ae,43797905019757,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07C2HQ51H'}]",manual,3932195223562143,asinSameAs,enabled
281,63881aacdf3731ec1feb76d3,146638208462733,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B01MY1OUA2'}]",manual,3932195223562143,asinSameAs,enabled
282,63881aacdf3731ec1feb770c,219378171917382,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07MJ4ZLXN'}]",manual,3932195223562143,asinSameAs,enabled
283,63881aacdf3731ec1feb7731,46670422182186,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B00WSDFJTO'}]",manual,3932195223562143,asinSameAs,enabled
284,63881aacdf3731ec1feb7776,268606311629521,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07K9VW89L'}]",manual,3932195223562143,asinSameAs,enabled
285,63881aacdf3731ec1feb77a4,160181462749243,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07CT4LHMC'}]",manual,3932195223562143,asinSameAs,enabled
286,63881aaddf3731ec1feb77d6,2853904954918,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08KSRX6HS'}]",manual,3932195223562143,asinSameAs,enabled
287,63881aaddf3731ec1feb7803,163056854207413,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B094JWM7K9'}]",manual,3932195223562143,asinSameAs,enabled
288,63881aaddf3731ec1feb7844,140642510288773,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B091C6248H'}]",manual,3932195223562143,asinSameAs,enabled
289,63881aaddf3731ec1feb786e,174087828899279,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B081SVXHJQ'}]",manual,3932195223562143,asinSameAs,enabled
290,63881aaddf3731ec1feb78bc,141680219957282,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07SVCTV6S'}]",manual,3932195223562143,asinSameAs,enabled
291,63881aaddf3731ec1feb78ed,109187374153392,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08VDND6KD'}]",manual,3932195223562143,asinSameAs,enabled
292,63881aaedf3731ec1feb7975,265159397410918,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B098T3T97X'}]",manual,3932195223562143,asinSameAs,enabled
293,63881aaedf3731ec1feb79b5,166917098466345,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B093SFL99M'}]",manual,3932195223562143,asinSameAs,enabled
294,63881aaedf3731ec1feb79f9,88855982308341,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B000JNLLQU'}]",manual,3932195223562143,asinSameAs,enabled
295,63881aaedf3731ec1feb7a50,11070081181918,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07NTVDNCV'}]",manual,3932195223562143,asinSameAs,enabled
296,63881aaedf3731ec1feb7a80,94307121834399,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07RFGHVRM'}]",manual,3932195223562143,asinSameAs,enabled
297,63881aaedf3731ec1feb7ab7,88495901278099,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08DD2KFGL'}]",manual,3932195223562143,asinSameAs,enabled
298,63881aaedf3731ec1feb7b12,70018860260747,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B00L4BI1ZK'}]",manual,3932195223562143,asinSameAs,enabled
299,63881aafdf3731ec1feb7b4f,179836155474795,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08L9C339S'}]",manual,3932195223562143,asinSameAs,enabled
300,63881aafdf3731ec1feb7b92,98355459322454,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08T66SPJN'}]",manual,3932195223562143,asinSameAs,enabled
301,63881aafdf3731ec1feb7bd8,222487046527318,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07Q6VCBJ4'}]",manual,3932195223562143,asinSameAs,enabled
302,63881aafdf3731ec1feb7c1b,280699943809688,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07ML89LY4'}]",manual,3932195223562143,asinSameAs,enabled
303,63881aafdf3731ec1feb7d1b,1424197187242,0,0.7,200685622549692,"[{'type': 'asinCategorySameAs', 'value': '13106341'}, {'type': 'asinBrandSameAs', 'value': '19887901011'}]",manual,3932195223562143,asinCategorySameAs,enabled
304,63881aafdf3731ec1feb7d45,3165595551731,0,0.4,200685622549692,"[{'type': 'asinCategorySameAs', 'value': '13106341'}, {'type': 'asinBrandSameAs', 'value': '20047769011'}]",manual,3932195223562143,asinCategorySameAs,enabled
305,63881ab0df3731ec1feb7d8a,84365458589879,0,0.7,200685622549692,"[{'type': 'asinCategorySameAs', 'value': '13106341'}, {'type': 'asinBrandSameAs', 'value': '20744124011'}]",manual,3932195223562143,asinCategorySameAs,enabled
306,63881ab0df3731ec1feb7dbe,72284133470178,0,0.7,200685622549692,"[{'type': 'asinCategorySameAs', 'value': '13106341'}, {'type': 'asinBrandSameAs', 'value': '20592231011'}]",manual,3932195223562143,asinCategorySameAs,enabled
307,63881ab0df3731ec1feb7e0c,237991083489512,0,0.7,200685622549692,"[{'type': 'asinCategorySameAs', 'value': '13106341'}, {'type': 'asinBrandSameAs', 'value': '2596957011'}]",manual,3932195223562143,asinCategorySameAs,enabled
308,63881ab0df3731ec1feb7e37,97853173167787,0,0.7,200685622549692,"[{'type': 'asinCategorySameAs', 'value': '13106341'}, {'type': 'asinPriceGreaterThan', 'value': '20'}]",manual,3932195223562143,asinCategorySameAs,paused
309,63881ab0df3731ec1feb7e96,210231831069732,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07JXYJB9T'}]",manual,3932195223562143,asinSameAs,enabled
310,63881ab0df3731ec1feb7ecc,84976048607894,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08YMYV9FL'}]",manual,3932195223562143,asinSameAs,enabled
311,63881ab1df3731ec1feb7f40,167999374072873,0,0.4,200685622549692,"[{'type': 'asinSameAs', 'value': 'B07JJ47VZS'}]",manual,3932195223562143,asinSameAs,paused
312,63881ab1df3731ec1feb7f7f,73173503294703,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B076VJW1XR'}]",manual,3932195223562143,asinSameAs,enabled
313,63881ab1df3731ec1feb802e,161217390982141,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B0919T6VN1'}]",manual,3932195223562143,asinSameAs,enabled
314,63881ab1df3731ec1feb8071,256241470785901,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B09BV7JBVB'}]",manual,3932195223562143,asinSameAs,enabled
315,63881ab1df3731ec1feb80b9,261149273293051,0,0.7,200685622549692,"[{'type': 'asinSameAs', 'value': 'B08M83HF18'}]",manual,3932195223562143,asinSameAs,enabled
316,63881ab3df3731ec1feb8275,173355294970651,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R5KZYX'}]",manual,3932195223562143,asinSameAs,enabled
317,63881ab3df3731ec1feb82bc,109038158607056,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R478GX'}]",manual,3932195223562143,asinSameAs,enabled
318,63881ab3df3731ec1feb82e8,174264513073350,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R5HTVB'}]",manual,3932195223562143,asinSameAs,enabled
319,63881ab3df3731ec1feb832a,279431820477852,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R4WY6N'}]",manual,3932195223562143,asinSameAs,enabled
320,63881ab3df3731ec1feb835c,180101739836612,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R4WY6N'}]",manual,3932195223562143,asinSameAs,enabled
321,63881ab3df3731ec1feb839d,234995817989832,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R478GX'}]",manual,3932195223562143,asinSameAs,enabled
322,63881ab3df3731ec1feb83d8,57362846421526,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R5HTVB'}]",manual,3932195223562143,asinSameAs,enabled
323,63881ab4df3731ec1feb8432,164153273527714,0,0.25,62097437794176,"[{'type': 'asinSameAs', 'value': 'B098R5KZYX'}]",manual,3932195223562143,asinSameAs,enabled
324,63881ab4df3731ec1feb8540,20897317524900,0,0.14,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MQTBDF'}]",manual,3932195223562143,asinSameAs,enabled
325,63881ab4df3731ec1feb85df,269439944961270,0,0.14,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MQQW3W'}]",manual,3932195223562143,asinSameAs,enabled
326,63881ab5df3731ec1feb861b,250148102820063,0,0.22,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MM8SYV'}]",manual,3932195223562143,asinSameAs,enabled
327,63881ab5df3731ec1feb8644,281201415954556,0,0.14,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MP8D8J'}]",manual,3932195223562143,asinSameAs,enabled
328,63881ab5df3731ec1feb8678,130032650625652,0,0.15,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MM8SYV'}]",manual,3932195223562143,asinSameAs,enabled
329,63881ab5df3731ec1feb86b2,171906259733199,0,0.14,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MP8D8J'}]",manual,3932195223562143,asinSameAs,enabled
330,63881ab5df3731ec1feb86dd,146163514948352,0,0.14,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MQQW3W'}]",manual,3932195223562143,asinSameAs,enabled
331,63881ab5df3731ec1feb8777,27393954983003,0,0.14,189000151262825,"[{'type': 'asinSameAs', 'value': 'B092MQTBDF'}]",manual,3932195223562143,asinSameAs,enabled
332,63881ab6df3731ec1feb8806,178227969090008,0,0.1,4170857137442,[{'type': 'queryHighRelMatches'}],auto,3932195223562143,queryHighRelMatches,enabled
333,63881ab6df3731ec1feb8834,212818920661960,0,0.1,4170857137442,[{'type': 'queryBroadRelMatches'}],auto,3932195223562143,queryBroadRelMatches,enabled
334,63881ab6df3731ec1feb8867,278870867305861,0,0.1,4170857137442,[{'type': 'asinAccessoryRelated'}],auto,3932195223562143,asinAccessoryRelated,enabled
335,63881ab6df3731ec1feb889f,124903494809121,0,0.1,4170857137442,[{'type': 'asinSubstituteRelated'}],auto,3932195223562143,asinSubstituteRelated,enabled
336,63881ab7df3731ec1feb88c5,220578137967593,0,,4170857137442,[{'type': 'queryHighRelMatches'}],auto,3932195223562143,queryHighRelMatches,archived
337,63881ab7df3731ec1feb88f6,187135308062954,0,,4170857137442,[{'type': 'queryBroadRelMatches'}],auto,3932195223562143,queryBroadRelMatches,archived
338,63881ab7df3731ec1feb891d,10341736548074,0,,4170857137442,[{'type': 'asinAccessoryRelated'}],auto,3932195223562143,asinAccessoryRelated,archived
339,63881ab7df3731ec1feb8958,245672474243105,0,,4170857137442,[{'type': 'asinSubstituteRelated'}],auto,3932195223562143,asinSubstituteRelated,archived
340,63881ab8df3731ec1feb8ae0,184850671480860,0,0.07,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '2474963011'}]",manual,3932195223562143,asinCategorySameAs,enabled
341,63881ab8df3731ec1feb8b22,63663451603806,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '3480678011'}]",manual,3932195223562143,asinCategorySameAs,enabled
342,63881ab8df3731ec1feb8b59,249779510032057,0,0.07,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '9001141011'}]",manual,3932195223562143,asinCategorySameAs,enabled
343,63881ab8df3731ec1feb8bb8,139949191914704,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '20722805011'}]",manual,3932195223562143,asinCategorySameAs,enabled
344,63881ab9df3731ec1feb8be5,261597049490611,0,0.07,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '7072322011'}]",manual,3932195223562143,asinCategorySameAs,enabled
345,63881ab9df3731ec1feb8c28,183970898319381,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '20722938011'}]",manual,3932195223562143,asinCategorySameAs,enabled
346,63881ab9df3731ec1feb8c6d,165333579530049,0,0.07,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '7072331011'}]",manual,3932195223562143,asinCategorySameAs,enabled
347,63881ab9df3731ec1feb8cc7,215789021051148,0,0.14,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '3763611'}]",manual,3932195223562143,asinCategorySameAs,enabled
348,63881ab9df3731ec1feb8dae,128489863710105,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '8619203011'}]",manual,3932195223562143,asinCategorySameAs,enabled
349,63881ab9df3731ec1feb8df7,244564164005615,0,0.1,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '21615009011'}]",manual,3932195223562143,asinCategorySameAs,enabled
350,63881abadf3731ec1feb8e4e,83437559048414,0,0.1,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '5006362011'}]",manual,3932195223562143,asinCategorySameAs,enabled
351,63881abadf3731ec1feb8e80,8796332001459,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '8404657011'}]",manual,3932195223562143,asinCategorySameAs,enabled
352,63881abadf3731ec1feb8ec8,180616490623181,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '3775541'}]",manual,3932195223562143,asinCategorySameAs,enabled
353,63881abadf3731ec1feb8f1d,247212026256614,0,0.05,11562017053024,"[{'type': 'asinCategorySameAs', 'value': '13106341'}]",manual,3932195223562143,asinCategorySameAs,enabled
354,63881abbdf3731ec1feb900f,37556280893338,0,0.26,129609935463643,[{'type': 'queryHighRelMatches'}],auto,3932195223562143,queryHighRelMatches,enabled
355,63881abbdf3731ec1feb90a7,207624767420221,0,0.44,129609935463643,[{'type': 'queryBroadRelMatches'}],auto,3932195223562143,queryBroadRelMatches,enabled
356,63881abbdf3731ec1feb9113,134036737536358,0,,129609935463643,[{'type': 'asinAccessoryRelated'}],auto,3932195223562143,asinAccessoryRelated,enabled
357,63881abbdf3731ec1feb9154,7473519709580,0,0.55,129609935463643,[{'type': 'asinSubstituteRelated'}],auto,3932195223562143,asinSubstituteRelated,enabled
358,63881abcdf3731ec1feb9315,276394753247008,0,0.21,250401091482088,"[{'type': 'asinSameAs', 'value': 'B07C7131WY'}]",manual,3932195223562143,asinSameAs,paused
359,63881abcdf3731ec1feb9343,142861558159205,0,0.21,250401091482088,"[{'type': 'asinSameAs', 'value': 'B00ZO4WW7Q'}]",manual,3932195223562143,asinSameAs,paused
360,63881abcdf3731ec1feb938a,24685605828114,0,0.21,250401091482088,"[{'type': 'asinSameAs', 'value': 'B013L5MCQK'}]",manual,3932195223562143,asinSameAs,paused
361,63881abddf3731ec1feb93c7,20384287368158,0,0.29,250401091482088,"[{'type': 'asinCategorySameAs', 'value': '8619203011'}]",manual,3932195223562143,asinCategorySameAs,enabled
362,63881abddf3731ec1feb93ff,92640744448647,0,0.18,250401091482088,"[{'type': 'asinSameAs', 'value': 'B07K1KJ5LF'}]",manual,3932195223562143,asinSameAs,paused
363,63881abddf3731ec1feb942c,161038786979803,0,0.15,250401091482088,"[{'type': 'asinSameAs', 'value': 'B0882Q5NBY'}]",manual,3932195223562143,asinSameAs,paused
364,63881abddf3731ec1feb9474,26422139173361,0,0.31,250401091482088,"[{'type': 'asinCategorySameAs', 'value': '3763611'}]",manual,3932195223562143,asinCategorySameAs,enabled
365,63881abddf3731ec1feb94a5,97803592258564,0,0.15,250401091482088,"[{'type': 'asinSameAs', 'value': 'B07NQRNJN3'}]",manual,3932195223562143,asinSameAs,enabled
366,63881abddf3731ec1feb94d9,241755441716150,0,0.27,250401091482088,"[{'type': 'asinSameAs', 'value': 'B09WLG21X4'}]",manual,3932195223562143,asinSameAs,enabled
367,63881abedf3731ec1feb9520,272207963589444,0,0.15,250401091482088,"[{'type': 'asinSameAs', 'value': 'B07VSQXMHH'}]",manual,3932195223562143,asinSameAs,enabled
368,63881abedf3731ec1feb9554,253433773884847,0,0.15,250401091482088,"[{'type': 'asinSameAs', 'value': 'B07Y5G9TBF'}]",manual,3932195223562143,asinSameAs,enabled
369,63881abedf3731ec1feb9587,69330852209327,0,0.21,250401091482088,"[{'type': 'asinSameAs', 'value': 'B01096W39K'}]",manual,3932195223562143,asinSameAs,enabled
370,63881abedf3731ec1feb95c6,270170316739550,0,0.21,250401091482088,"[{'type': 'asinSameAs', 'value': 'B01D111IBO'}]",manual,3932195223562143,asinSameAs,enabled
371,63881abedf3731ec1feb95f3,157837714911135,0,0.21,250401091482088,"[{'type': 'asinSameAs', 'value': 'B077BSDWJZ'}]",manual,3932195223562143,asinSameAs,enabled
372,63881abedf3731ec1feb966a,269383164443276,0,0.15,250401091482088,"[{'type': 'asinSameAs', 'value': 'B07P8MC66C'}]",manual,3932195223562143,asinSameAs,enabled
373,63881abedf3731ec1feb96a8,63717252137933,0,0.18,250401091482088,"[{'type': 'asinSameAs', 'value': 'B08NSXHBCP'}]",manual,3932195223562143,asinSameAs,enabled
374,63881ac2df3731ec1feb9b57,21260189736567,0,0.29,171733710937209,"[{'type': 'asinCategorySameAs', 'value': '13106341'}]",manual,3932195223562143,asinCategorySameAs,enabled
