,date,campaignName,adGroupName,targeting,matchType,__v_x,active_x,bid,optimizing_x,__v_y,active_y,optimizing_y,__v_x,active,dailyBudget,optimizing,premiumBidAdjustment,bidMultiplier,bidOptimization_y,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,__v_y,conversions,sales,Number_of_word,campaignName_enc,adGroupName_enc,targeting_enc,matchType_enc
371,2022-11-06,Catch all grouped,brace,edema glove,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,6,15,34,2
372,2022-11-06,Catch all grouped,brace,wrist copper,broad,0,3,0.30000000000000004,0,0,3,0,0,3,60,0,0,0,0,0,8,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
373,2022-11-06,Catch all grouped,brace,wrist copper,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,2
374,2022-11-06,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,ace gloves,phrase,0,2,0.82,0,0,2,0,0,2,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,4,2
375,2022-11-06,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,5,2.0,0,0,5,0,0,5,50,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
376,2022-11-06,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,sewing gloves,exact,0,5,2.0,0,0,5,0,0,5,100,0,5,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,2,8,4,65,1
377,2022-11-06,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,typing gloves for cold hands,exact,0,2,1.02,0,0,2,0,0,2,40,0,2,0,0,0,70,0.0,0,0,0,0.0,0,0,0.0,5,8,4,79,1
378,2022-11-06,Gloves - SP - Cerebro - Broad,Cerebro - Broad,compression hand arm sleeves for women,broad,0,4,1.8,0,0,4,0,0,4,80,0,4,0,0,1,9,0.72,0,0,0,0.0,0,0,0.0,6,9,0,21,0
379,2022-11-06,Gloves - SP - Cerebro - Broad,Cerebro - Broad,compression socks for hand,broad,0,2,0.58,0,0,2,0,0,2,40,0,2,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,4,9,0,22,0
380,2022-11-06,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper fingerless glove for women,broad,0,1,0.29,0,0,1,0,0,1,20,0,1,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,5,9,0,27,0
381,2022-11-06,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti compression,phrase,0,1,0.36,0,0,1,0,0,1,25,0,1,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,2,11,1,6,2
382,2022-11-06,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti glove,phrase,0,6,2.16,0,0,6,0,0,6,150,0,6,0,0,4,2622,2.81,0,0,0,0.0,0,0,0.0,2,11,1,8,2
383,2022-11-06,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude,exact,0,3,24.450000000000003,0,0,3,0,0,3,135,0,0,0,0,2,5,0.48,2,2,2,29.43,0,2,29.43,1,12,5,38,1
384,2022-11-06,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,4,19.6,0,0,4,0,0,4,180,0,0,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,7,12,5,41,1
385,2022-11-06,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,3,0.81,0,0,3,0,0,3,105,0,0,0,0,1,131,0.33,0,0,0,0.0,0,0,0.0,6,13,18,11,1
386,2022-11-06,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,phrase,0,4,1.08,0,0,4,0,0,4,140,0,0,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,2
387,2022-11-06,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,7,4.34,0,0,7,0,0,7,210,0,7,0,0,2,96,1.79,0,0,0,0.0,0,0,0.0,3,14,12,46,2
388,2022-11-06,Gloves - SP - manual,exact,finger support arthritis,exact,0,7,4.06,0,0,7,0,0,7,700,0,7,0,0,2,128,2.59,0,0,0,0.0,0,0,0.0,3,15,17,37,1
389,2022-11-13,Brace - SP - BBM,bbm,+tendonitis +wrist,broad,0,7,4.62,0,0,7,0,0,7,210,0,7,0,0,8,1904,8.459999999999999,0,0,0,0.0,0,0,0.0,2,0,14,3,0
390,2022-11-13,Brace - SP - Broad - Generic - GS,Generic Keywords,gaming wrist brace,broad,0,2,0.62,0,0,2,0,0,2,40,0,2,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,43,0
391,2022-11-13,Brace - SP - Broad - Generic - GS,Generic Keywords,medical wrist brace,broad,0,4,3.2,0,0,4,0,0,4,80,0,4,0,0,1,4,1.22,0,0,0,0.0,0,0,0.0,3,1,2,56,0
392,2022-11-13,Brace - SP - Broad - Generic - GS,Generic Keywords,wrist wrap injury,broad,0,1,0.23,0,0,1,0,0,1,20,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,100,0
393,2022-11-13,Brace - SP - Broad - Injury KW - GS,Tendinitis,brace tendonitis,broad,0,4,2.56,0,0,4,0,0,4,100,0,0,0,0,1,167,0.9,1,1,1,15.94,0,1,15.94,2,2,11,13,0
394,2022-11-13,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist brace for women,broad,0,3,2.58,0,0,3,0,0,3,75,0,0,0,0,0,4,0.0,0,0,0,0.0,0,0,0.0,5,2,11,75,0
395,2022-11-13,Brace - SP - Competitor manual,brace,night wrist brace,broad,0,2,0.52,0,0,2,0,0,2,40,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,3,3,15,59,0
396,2022-11-13,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist compression,exact,0,3,1.29,0,0,3,0,0,3,60,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,4,2,86,1
397,2022-11-13,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist immobilizer,exact,0,1,0.43,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,4,2,88,1
398,2022-11-13,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support,exact,0,1,0.43,0,0,1,0,0,1,20,0,0,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,2,4,2,98,1
399,2022-11-13,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist wrap injury,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,4,2,100,1
400,2022-11-13,Brace - SP - Exact - Generic - GS,Left,left wrist brace women,exact,0,1,0.3,0,0,1,0,0,1,20,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,4,4,7,55,1
401,2022-11-13,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact,0,2,1.02,0,0,2,0,0,2,40,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,5,5,10,82,1
402,2022-11-13,Catch all grouped,brace,wrist copper,broad,0,7,0.7000000000000001,0,0,7,0,0,7,140,0,0,0,0,0,20,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
403,2022-11-13,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,6,2.4000000000000004,0,0,6,0,0,6,60,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
404,2022-11-13,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,phrase,0,1,0.41,0,0,1,0,0,1,10,0,0,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,2
405,2022-11-13,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,sewing gloves,exact,0,2,0.8,0,0,2,0,0,2,40,0,2,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,8,4,65,1
406,2022-11-13,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,the gamer gloves,exact,0,1,0.51,0,0,1,0,0,1,20,0,1,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,3,8,4,76,1
407,2022-11-13,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,typing gloves for cold hands,exact,0,4,2.04,0,0,4,0,0,4,80,0,4,0,0,0,21,0.0,0,0,0,0.0,0,0,0.0,5,8,4,79,1
408,2022-11-13,Gloves - SP - Cerebro - Broad,Cerebro - Broad,compression socks for hand,broad,0,2,0.58,0,0,2,0,0,2,40,0,2,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,4,9,0,22,0
409,2022-11-13,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper finger glove,broad,0,5,1.45,0,0,5,0,0,5,100,0,5,0,0,0,11,0.0,0,0,0,0.0,0,0,0.0,3,9,0,26,0
410,2022-11-13,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti compression,phrase,0,2,0.72,0,0,2,0,0,2,50,0,2,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,11,1,6,2
411,2022-11-13,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti glove,phrase,0,5,1.7999999999999998,0,0,5,0,0,5,125,0,5,0,0,1,253,0.65,0,0,0,0.0,0,0,0.0,2,11,1,8,2
412,2022-11-13,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude compression gloves,exact,0,1,6.83,0,0,1,0,0,1,45,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,12,5,39,1
413,2022-11-13,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude gloves,exact,0,2,13.6,0,0,2,0,0,2,90,0,0,0,0,1,6,4.22,0,0,0,0.0,0,0,0.0,2,12,5,40,1
414,2022-11-13,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,4,19.6,0,0,4,0,0,4,180,0,0,0,0,0,9,0.0,0,0,0,0.0,0,0,0.0,7,12,5,41,1
415,2022-11-13,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,7,1.8900000000000001,0,0,7,0,0,7,245,0,0,0,0,0,170,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,1
416,2022-11-13,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,exact,0,1,0.4,0,0,1,0,0,1,30,0,1,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,14,12,46,1
417,2022-11-13,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,4,2.48,0,0,4,0,0,4,120,0,4,0,0,1,33,0.64,0,0,0,0.0,0,0,0.0,3,14,12,46,2
418,2022-11-13,Gloves - SP - Top Keywords,Top Keywords,hand support glove pain,exact,0,2,0.52,0,0,2,0,0,2,60,0,2,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,4,14,12,50,1
419,2022-11-13,Gloves - SP - manual,exact,edema glove left hand,exact,0,1,0.38,0,0,1,0,0,1,100,0,1,0,0,0,4,0.0,0,0,0,0.0,0,0,0.0,4,15,17,35,1
420,2022-11-13,Gloves - SP - manual,exact,finger support arthritis,exact,0,6,3.4799999999999995,0,0,6,0,0,6,600,0,6,0,0,1,50,1.48,0,0,0,0.0,0,0,0.0,3,15,17,37,1
421,2022-11-20,Brace - SP - BBM,bbm,+tendonitis +wrist,broad,0,9,5.94,0,0,9,0,0,9,270,0,9,0,0,1,324,0.82,0,0,0,0.0,0,0,0.0,2,0,14,3,0
422,2022-11-20,Brace - SP - Broad - Generic - GS,Generic Keywords,medical wrist brace,broad,0,8,6.4,0,0,8,0,0,8,160,0,8,0,0,0,7,0.0,0,0,0,0.0,0,0,0.0,3,1,2,56,0
423,2022-11-20,Brace - SP - Broad - Generic - GS,Generic Keywords,sport wrist brace,broad,0,1,0.8,0,0,1,0,0,1,20,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,1,2,68,0
424,2022-11-20,Brace - SP - Broad - Injury KW - GS,Injury,injury brace,broad,0,1,0.68,0,0,1,0,0,1,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,2,6,52,0
425,2022-11-20,Brace - SP - Broad - Injury KW - GS,Tendinitis,brace tendonitis,broad,0,2,1.28,0,0,2,0,0,2,50,0,0,0,0,0,10,0.0,0,0,0,0.0,0,0,0.0,2,2,11,13,0
426,2022-11-20,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist brace for women,broad,0,6,5.16,0,0,6,0,0,6,150,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,5,2,11,75,0
427,2022-11-20,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist compression,exact,0,2,0.86,0,0,2,0,0,2,40,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,4,2,86,1
428,2022-11-20,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist immobilizer,exact,0,1,0.43,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,4,2,88,1
429,2022-11-20,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support,exact,0,2,0.86,0,0,2,0,0,2,40,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,4,2,98,1
430,2022-11-20,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist wrap injury,exact,0,2,0.6,0,0,2,0,0,2,40,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,4,2,100,1
431,2022-11-20,Brace - SP - Exact - Injury KW - GS,Pain,wrist bandage pain,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,5,8,81,1
432,2022-11-20,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,5,10,69,1
433,2022-11-20,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace for women,exact,0,2,1.02,0,0,2,0,0,2,40,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,5,5,10,71,1
434,2022-11-20,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact,0,1,0.51,0,0,1,0,0,1,20,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,5,5,10,82,1
435,2022-11-20,Catch all grouped,brace,comfybrace,phrase,0,3,0.42000000000000004,0,0,3,0,0,3,60,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,6,15,16,2
436,2022-11-20,Catch all grouped,brace,edema glove,phrase,0,1,0.1,0,0,1,0,0,1,20,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,6,15,34,2
437,2022-11-20,Catch all grouped,brace,wrist copper,broad,0,5,0.5,0,0,5,0,0,5,100,0,0,0,0,0,8,0.0,0,0,0,0.0,0,0,0.0,2,6,15,87,0
438,2022-11-20,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,broad,0,1,0.4,0,0,1,0,0,1,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,0
439,2022-11-20,Gloves  - Competitor Brand - Exact,Gloves  - Competitor Brand - Exact,copper compression,exact,0,8,3.2,0,0,8,0,0,8,80,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,7,3,25,1
440,2022-11-20,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,gloves for typing in cold office,exact,0,1,0.51,0,0,1,0,0,1,20,0,1,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,6,8,4,47,1
441,2022-11-20,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,sewing gloves,exact,0,2,0.8,0,0,2,0,0,2,40,0,2,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,2,8,4,65,1
442,2022-11-20,Gloves - SP - Cerebro - Amazons Choice - Exact,Gloves - SP - Cerebro - Amazons Choice - Exact,typing gloves for cold hands,exact,0,6,3.06,0,0,6,0,0,6,120,0,6,0,0,0,35,0.0,0,0,0,0.0,0,0,0.0,5,8,4,79,1
443,2022-11-20,Gloves - SP - Cerebro - Broad,Cerebro - Broad,carpal tunnel gloves,broad,0,1,0.22,0,0,1,0,0,1,20,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,9,0,15,0
444,2022-11-20,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper finger glove,broad,0,4,1.16,0,0,4,0,0,4,80,0,4,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,3,9,0,26,0
445,2022-11-20,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper fingerless glove for women,broad,0,2,0.58,0,0,2,0,0,2,40,0,2,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,5,9,0,27,0
446,2022-11-20,Gloves - SP - Cerebro - Broad,Cerebro - Broad,copper fit gloves,broad,0,1,0.29,0,0,1,0,0,1,20,0,1,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,9,0,28,0
447,2022-11-20,Gloves - SP - Cerebro - Broad,Cerebro - Broad,pressure glove,broad,0,1,0.68,0,0,1,0,0,1,20,0,1,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,2,9,0,61,0
448,2022-11-20,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti compression,phrase,0,3,1.08,0,0,3,0,0,3,75,0,3,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,2,11,1,6,2
449,2022-11-20,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti pain,phrase,0,4,1.4,0,0,4,0,0,4,100,0,4,0,0,0,18,0.0,0,0,0,0.0,0,0,0.0,2,11,1,9,2
450,2022-11-20,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,arthriti pain relief,phrase,0,1,0.25,0,0,1,0,0,1,25,0,1,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,3,11,1,10,2
451,2022-11-20,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,compression glove,phrase,0,1,0.47,0,0,1,0,0,1,25,0,1,0,0,0,8,0.0,0,0,0,0.0,0,0,0.0,2,11,1,17,2
452,2022-11-20,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude,exact,0,2,16.3,0,0,2,0,0,2,90,0,0,0,0,1,2,0.07,0,0,0,0.0,0,0,0.0,1,12,5,38,1
453,2022-11-20,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude gloves,exact,0,2,13.6,0,0,2,0,0,2,90,0,0,0,0,1,2,2.8,1,1,1,15.94,0,1,15.94,2,12,5,40,1
454,2022-11-20,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,fititude infused copper pair of compression gloves,exact,0,4,19.6,0,0,4,0,0,4,180,0,0,0,0,0,5,0.0,0,0,0,0.0,0,0,0.0,7,12,5,41,1
455,2022-11-20,Gloves - SP - KW - MIX - Discovery,gloves,arthritis gloves for women for pain,exact,0,4,1.08,0,0,4,0,0,4,140,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0.0,6,13,18,11,1
456,2022-11-20,Gloves - SP - KW - MIX - Discovery,gloves,compression glove,broad,0,3,1.0499999999999998,0,0,3,0,0,3,105,0,0,0,0,0,20,0.0,0,0,0,0.0,0,0,0.0,2,13,18,17,0
457,2022-11-20,Gloves - SP - KW - MIX - Discovery,gloves,compression glove,phrase,0,2,1.0,0,0,2,0,0,2,70,0,0,0,0,2,106,1.0,0,0,0,0.0,0,0,0.0,2,13,18,17,2
458,2022-11-20,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,exact,0,2,0.8,0,0,2,0,0,2,60,0,2,0,0,0,3,0.0,0,0,0,0.0,0,0,0.0,3,14,12,46,1
459,2022-11-20,Gloves - SP - Top Keywords,Top Keywords,gloves for swelling,phrase,0,6,3.7199999999999998,0,0,6,0,0,6,180,0,6,0,0,0,91,0.0,0,0,0,0.0,0,0,0.0,3,14,12,46,2
460,2022-11-20,Gloves - SP - manual,broad,copper hands,broad,0,1,0.51,0,0,1,0,0,1,100,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,15,16,33,0
461,2022-11-20,Gloves - SP - manual,exact,finger support arthritis,exact,0,4,2.32,0,0,4,0,0,4,400,0,4,0,0,0,6,0.0,0,0,0,0.0,0,0,0.0,3,15,17,37,1
462,2022-11-20,Gloves - SP - manual,exact,gloves for arthritis,exact,0,4,2.04,0,0,4,0,0,4,400,0,4,0,0,0,7,0.0,0,0,0,0.0,0,0,0.0,3,15,17,45,1
